Combination;Probability;CombinationLength
https://g1.nyt.com/fonts/family/cheltenham-small/cheltenham-small-normal-700.1a0b316424cdebd18086b8dbbc768eef.woff2,https://g1.nyt.com/fonts/family/imperial/imperial-normal-400.2531995fefd3b997f9c4d564ebe89268.woff2;1.0;92856;
https://g1.nyt.com/fonts/family/franklin/franklin-normal-500.d6c06a3d84a57100edad5bf9b84ff739.woff2,https://g1.nyt.com/fonts/family/imperial/imperial-normal-400.2531995fefd3b997f9c4d564ebe89268.woff2;1.0;204042;
https://g1.nyt.com/fonts/family/franklin/franklin-normal-700.b44c88f09ca7ce914b836d4ae72891b8.woff2,https://g1.nyt.com/fonts/family/imperial/imperial-normal-400.2531995fefd3b997f9c4d564ebe89268.woff2;1.0;176281;
https://samizdat-graphql.nytimes.com/graphql/v2,https://news.google.com/swg/js/v1/swg-button.css;1.0;59336;
https://g1.nyt.com/fonts/family/cheltenham/cheltenham-normal-200.40ccfe2cc61a71e6617e56162d49b896.woff2,https://news.google.com/swg/js/v1/swg-button.css;1.0;141345;
https://g1.nyt.com/fonts/family/cheltenham/cheltenham-normal-700.530cfb72378419eedb60da7e266ad5f1.woff2,https://news.google.com/swg/js/v1/swg-button.css;1.0;130396;
https://g1.nyt.com/fonts/family/cheltenham-small/cheltenham-small-normal-400.108ce298d451197b23fefceb3e36959f.woff2,https://news.google.com/swg/js/v1/swg-button.css;1.0;75562;
https://g1.nyt.com/fonts/family/cheltenham-small/cheltenham-small-normal-700.1a0b316424cdebd18086b8dbbc768eef.woff2,https://news.google.com/swg/js/v1/swg-button.css;1.0;83942;
https://g1.nyt.com/fonts/family/franklin/franklin-normal-500.d6c06a3d84a57100edad5bf9b84ff739.woff2,https://news.google.com/swg/js/v1/swg-button.css;1.0;195558;
https://g1.nyt.com/fonts/family/franklin/franklin-normal-700.b44c88f09ca7ce914b836d4ae72891b8.woff2,https://news.google.com/swg/js/v1/swg-button.css;1.0;168078;
https://g1.nyt.com/fonts/family/imperial/imperial-normal-400.2531995fefd3b997f9c4d564ebe89268.woff2,https://news.google.com/swg/js/v1/swg-button.css;1.0;69210;
https://samizdat-graphql.nytimes.com/graphql/v2,https://purr.nytimes.com/v1/purr-cache;1.0;43108;
https://g1.nyt.com/fonts/family/cheltenham/cheltenham-normal-200.40ccfe2cc61a71e6617e56162d49b896.woff2,https://purr.nytimes.com/v1/purr-cache;1.0;123857;
https://g1.nyt.com/fonts/family/cheltenham/cheltenham-normal-700.530cfb72378419eedb60da7e266ad5f1.woff2,https://purr.nytimes.com/v1/purr-cache;1.0;112624;
https://g1.nyt.com/fonts/family/cheltenham-small/cheltenham-small-normal-400.108ce298d451197b23fefceb3e36959f.woff2,https://purr.nytimes.com/v1/purr-cache;1.0;57747;
https://g1.nyt.com/fonts/family/cheltenham-small/cheltenham-small-normal-700.1a0b316424cdebd18086b8dbbc768eef.woff2,https://purr.nytimes.com/v1/purr-cache;1.0;66373;
https://g1.nyt.com/fonts/family/franklin/franklin-normal-500.d6c06a3d84a57100edad5bf9b84ff739.woff2,https://purr.nytimes.com/v1/purr-cache;1.0;177897;
https://g1.nyt.com/fonts/family/franklin/franklin-normal-700.b44c88f09ca7ce914b836d4ae72891b8.woff2,https://purr.nytimes.com/v1/purr-cache;1.0;150091;
https://g1.nyt.com/fonts/family/imperial/imperial-normal-400.2531995fefd3b997f9c4d564ebe89268.woff2,https://purr.nytimes.com/v1/purr-cache;1.0;51568;
https://news.google.com/swg/js/v1/swg-button.css,https://purr.nytimes.com/v1/purr-cache;1.0;42122;
